loss_name,stage_name,candidate_name,repeat_idx,seed,params_json,mix_weight,dice_smooth,bce_weight,dice_weight,best_miou,best_macro_f1,best_rare_miou,last_miou,last_macro_f1,last_rare_miou,best_epoch,epochs
bce_dice,stage3_primary_refine,bce_dice__mix_weight-0.09__dice_smooth-3e-05,0,42,"{""dice_smooth"": 3e-05, ""mix_weight"": 0.09}",0.09,3e-05,0.09,0.91,0.12429950835772718,0.20183477569683733,0.12720005468423057,0.12429950835772718,0.20183477569683733,0.12720005468423057,5,5
bce_dice,stage3_primary_refine,bce_dice__mix_weight-0.105__dice_smooth-3e-05,0,42,"{""dice_smooth"": 3e-05, ""mix_weight"": 0.105}",0.105,3e-05,0.105,0.895,0.11724222708883746,0.18746827236581562,0.11923011602598883,0.11724222708883746,0.18746827236581562,0.11923011602598883,5,5
bce_dice,stage3_primary_refine,bce_dice__mix_weight-0.12__dice_smooth-3e-05,0,42,"{""dice_smooth"": 3e-05, ""mix_weight"": 0.12}",0.12,3e-05,0.12,0.88,0.11150213043099605,0.18145078430590755,0.11268207114727728,0.11150213043099605,0.18145078430590755,0.11268207114727728,5,5
bce_dice,stage3_primary_refine,bce_dice__mix_weight-0.135__dice_smooth-3e-05,0,42,"{""dice_smooth"": 3e-05, ""mix_weight"": 0.135}",0.135,3e-05,0.135,0.865,0.11273283341445789,0.17642599839340997,0.1254280592028187,0.11273283341445789,0.17642599839340997,0.1254280592028187,5,5
bce_dice,stage3_primary_refine,bce_dice__mix_weight-0.15__dice_smooth-3e-05,0,42,"{""dice_smooth"": 3e-05, ""mix_weight"": 0.15}",0.15,3e-05,0.15,0.85,0.13620613990723465,0.2139086072681996,0.1409341007438887,0.13620613990723465,0.2139086072681996,0.1409341007438887,5,5
bce_dice,stage3_primary_refine,bce_dice__mix_weight-0.15__dice_smooth-3e-05,1,43,"{""dice_smooth"": 3e-05, ""mix_weight"": 0.15}",0.15,3e-05,0.15,0.85,0.10899863853190529,0.17308188697464486,0.11695746770930537,0.10899863853190529,0.17308188697464486,0.11695746770930537,5,5
bce_dice,stage3_primary_refine,bce_dice__mix_weight-0.09__dice_smooth-3e-05,1,43,"{""dice_smooth"": 3e-05, ""mix_weight"": 0.09}",0.09,3e-05,0.09,0.91,0.10329640591309874,0.17163612001040515,0.10656942752500874,0.10329640591309874,0.17163612001040515,0.10656942752500874,5,5
