experiment_name,loss_mode,repeat_idx,seed,epoch,train_loss,val_loss,bce_weight,tversky_weight,tversky_alpha,tversky_beta,iou_class_0,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,iou_class_7,iou_class_8,miou,macro_f1,rare_miou
bce_tversky__mix_weight-0.8__alpha-0.2__beta-0.8,bce_tversky,2,44,1,0.3004748577028513,0.27890591552853583,0.8,0.19999999999999996,0.2,0.8,0.0,0.4138059467953604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597843853281783,0.06504207828102015,0.08276118935907209
bce_tversky__mix_weight-0.8__alpha-0.2__beta-0.8,bce_tversky,2,44,2,0.2822167165130377,0.2701751890480518,0.8,0.19999999999999996,0.2,0.8,0.0,0.47219473372545545,0.0,0.001062231648226807,0.0,0.0,0.0,0.0,0.0,0.05258410726374248,0.07151180861595734,0.09465139307473645
bce_tversky__mix_weight-0.8__alpha-0.2__beta-0.8,bce_tversky,2,44,3,0.27954898320138455,0.2718278506994247,0.8,0.19999999999999996,0.2,0.8,0.0,0.424909097532027,0.0,0.005428015205896022,0.0,0.0,0.0,0.000834098334764626,0.0,0.04790791234140974,0.06765176878586765,0.08606742254758461
bce_tversky__mix_weight-0.8__alpha-0.2__beta-0.8,bce_tversky,2,44,4,0.2779399270862341,0.27094805985689163,0.8,0.19999999999999996,0.2,0.8,0.0,0.45886405355094034,0.0,0.011064729575432999,0.0,0.0,0.0,0.0,0.0,0.0522143092362637,0.07232862476915083,0.09398575662527467
bce_tversky__mix_weight-0.8__alpha-0.2__beta-0.8,bce_tversky,2,44,5,0.2770322149246931,0.26911968261003494,0.8,0.19999999999999996,0.2,0.8,0.0,0.5193072438133398,0.0,0.016462764027281727,0.0,0.0,0.0,0.0,0.0,0.059530000871180176,0.07955586996715885,0.10715400156812431
