experiment_name,loss_mode,repeat_idx,seed,epoch,train_loss,val_loss,dice_weight,focal_weight,focal_gamma,iou_class_0,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,iou_class_7,iou_class_8,miou,macro_f1,rare_miou
dice_focal__mix_weight-0.5__gamma-3,dice_focal,1,43,1,0.4934827196896076,0.4916411256194115,0.5,0.5,3.0,0.0,0.47146994164425293,0.0,0.04083043443754009,0.0,0.0,0.0,0.039436279519146786,0.0,0.06130407284454886,0.08835027343318935,0.10246007521635861
dice_focal__mix_weight-0.5__gamma-3,dice_focal,1,43,2,0.49172833916544917,0.49573904049396517,0.5,0.5,3.0,0.0,0.49956867074418476,0.0,0.03869346153265236,0.0,0.0008902797636711876,0.056112019284143964,0.00046036138368619345,4.864611379169215e-06,0.0661921841466353,0.0944175277549667,0.10783048240810167
dice_focal__mix_weight-0.5__gamma-3,dice_focal,1,43,3,0.49065508037805555,0.4896121741533279,0.5,0.5,3.0,0.0,0.5270824220637311,0.0,0.025046352763311058,0.07855044566864658,0.0,0.40689988084309486,0.06178297215238058,0.0,0.12215134149901824,0.1755168489929791,0.12613584409913775
dice_focal__mix_weight-0.5__gamma-3,dice_focal,1,43,4,0.490159562766552,0.4899524499773979,0.5,0.5,3.0,0.0,0.45351212080129105,0.0,0.03283436372734938,0.03830684624109874,0.0,0.35083755944442735,0.01865462863928928,8.186409120052707e-05,0.09935859810496181,0.14640194595906975,0.10493066615394783
dice_focal__mix_weight-0.5__gamma-3,dice_focal,1,43,5,0.49019137531518936,0.49087839126586913,0.5,0.5,3.0,0.0,0.5518131519709932,0.0,0.0373590099537359,0.021631726764457817,0.0,0.3494042962873819,0.026307126328512277,0.05403107877366323,0.11561626556430493,0.1663569399653084,0.12216077773783737
