experiment_name,loss_mode,repeat_idx,seed,epoch,train_loss,val_loss,bce_weight,tversky_weight,tversky_alpha,tversky_beta,iou_class_0,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,iou_class_7,iou_class_8,miou,macro_f1,rare_miou
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,2,44,1,0.5566836875677109,0.5404136867523194,0.5,0.5,0.8,0.19999999999999996,0.0,0.4923196831988385,0.0,0.03177343865592392,0.0,0.0,0.0,0.0,0.0,0.0582325690949736,0.08015494842319877,0.10481862437095249
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,2,44,2,0.54388413053751,0.5367909262180328,0.5,0.5,0.8,0.19999999999999996,0.0,0.5354238819717786,0.0,0.01888277255578333,0.0,0.0,0.2576518890401634,0.0,0.0,0.09021761595196948,0.12713650791585232,0.11086133090551238
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,2,44,3,0.542325911462307,0.5366094263195992,0.5,0.5,0.8,0.19999999999999996,0.0,0.5108082669301689,0.0,0.012409302679623929,0.0,0.0,0.21372948036581693,0.050992034869059316,0.0,0.08754878720496323,0.1277713381958781,0.10464351392195856
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,2,44,4,0.5419998675584793,0.5335951952338218,0.5,0.5,0.8,0.19999999999999996,0.0,0.5584488699146247,0.0,0.020406832868146405,0.0,0.0,0.09999514952923487,0.0,0.011235438793300002,0.07667625456725621,0.10674461211027429,0.11577114055655421
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,2,44,5,0.5403346630930901,0.5302258577942848,0.5,0.5,0.8,0.19999999999999996,0.0,0.5686918126016074,0.0,0.0780755440618542,0.051587386999569496,0.0,0.3479430707568241,0.0010912502468891957,0.03634145241342848,0.120414501897797,0.17295335254522043,0.13967094873260621
