experiment_name,loss_mode,repeat_idx,seed,epoch,train_loss,val_loss,dice_weight,focal_weight,focal_gamma,iou_class_0,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,iou_class_7,iou_class_8,miou,macro_f1,rare_miou
dice_focal__mix_weight-0.2__gamma-3,dice_focal,1,43,1,0.20906299804151057,0.20654985138773918,0.2,0.8,3.0,0.0,0.5078131311473363,0.0,0.005933401175938489,0.0,0.0,0.0,0.0,8.851312002869001e-05,0.05709278282703371,0.07617216694326351,0.10274930646465494
dice_focal__mix_weight-0.2__gamma-3,dice_focal,1,43,2,0.20675116570293903,0.205506011813879,0.2,0.8,3.0,0.0,0.28977842456178005,0.0,0.008759234917205686,0.0,0.0,6.221041913924282e-06,0.00025610338696729256,6.224522456275187e-06,0.033200689825591476,0.05191659746533495,0.05970753189579715
dice_focal__mix_weight-0.2__gamma-3,dice_focal,1,43,3,0.2061722849458456,0.204779590934515,0.2,0.8,3.0,0.0,0.4553562462046196,0.0,0.00753721902122881,0.0,0.0,0.001374190098369626,0.0,0.0,0.051585295036024235,0.0714969224161192,0.09257869304516969
dice_focal__mix_weight-0.2__gamma-3,dice_focal,1,43,4,0.2059017042964697,0.20482840996980667,0.2,0.8,3.0,0.0,0.42270011246289474,0.0,0.007328746569236262,0.0,0.0,0.0006536299956747106,0.0,5.882953281550344e-05,0.04786014650673569,0.06779969738180108,0.0860057718064262
dice_focal__mix_weight-0.2__gamma-3,dice_focal,1,43,5,0.20576328191161156,0.20814773347973822,0.2,0.8,3.0,0.0,0.4018117091780031,0.0,0.0032611603796303453,9.209587180254638e-05,0.0,0.0501328956156478,0.0,1.5325660503359905e-05,0.050590354078398576,0.07505221726946536,0.0810329930858872
