experiment_name,loss_mode,repeat_idx,seed,epoch,train_loss,val_loss,bce_weight,tversky_weight,tversky_alpha,tversky_beta,iou_class_0,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,iou_class_7,iou_class_8,miou,macro_f1,rare_miou
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,0,42,1,0.5560427849292755,0.5415663955807686,0.5,0.5,0.8,0.19999999999999996,0.0,0.47562505828522844,0.0,0.00915374633384448,0.0,0.0,0.0,0.0,0.0,0.05386431162434144,0.07364262055036636,0.09695576092381458
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,0,42,2,0.5459512861967086,0.5385350328683853,0.5,0.5,0.8,0.19999999999999996,0.0,0.5317591354697265,0.0,0.007176210633942456,0.0,0.0,0.0,0.0077346244360169646,0.0,0.06074110783774288,0.08043470727668954,0.1077870692207338
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,0,42,3,0.5432566184401512,0.5337297362685204,0.5,0.5,0.8,0.19999999999999996,0.0,0.5678940828717495,0.0,0.023409087818080432,0.0,0.0,0.11687717979695085,0.0,0.000893922213050151,0.07878603029998123,0.10902555093030829,0.11826063413796599
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,0,42,4,0.5407499759793282,0.5312759376168251,0.5,0.5,0.8,0.19999999999999996,0.0,0.5252698219662337,0.0,0.018243651421514066,0.0,0.0,0.4242836432698825,0.03184290767166726,0.0005571900597555238,0.11113302382100591,0.15368996619143094,0.10870269467754956
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,0,42,5,0.5400923396945,0.5385028739571571,0.5,0.5,0.8,0.19999999999999996,0.0021428778917120454,0.473060901662414,0.0,0.011918860635318381,0.0,0.0,0.10500231195699432,0.011453470910729097,0.047021517861386676,0.07228888232428382,0.10807028793332808,0.09699595245954648
