experiment_name,loss_mode,repeat_idx,seed,epoch,train_loss,val_loss,bce_weight,tversky_weight,tversky_alpha,tversky_beta,iou_class_0,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,iou_class_7,iou_class_8,miou,macro_f1,rare_miou
bce_tversky__mix_weight-0.5__alpha-0.5__beta-0.5,bce_tversky,1,43,1,0.555201069533825,0.5389459453225136,0.5,0.5,0.5,0.5,0.0,0.5136671202268476,0.0,0.043103618435444184,0.0,0.0,0.0,0.0,0.0,0.06186341540692131,0.08459449642437543,0.11135414773245836
bce_tversky__mix_weight-0.5__alpha-0.5__beta-0.5,bce_tversky,1,43,2,0.544504824578762,0.5337568193674087,0.5,0.5,0.5,0.5,0.0,0.5358261102777262,0.0,0.015201685987759476,0.0,0.0,0.27129492231685853,0.0,0.0,0.0913691909535938,0.1282798081966184,0.11020555925309714
bce_tversky__mix_weight-0.5__alpha-0.5__beta-0.5,bce_tversky,1,43,3,0.5423234539628029,0.5356787107586861,0.5,0.5,0.5,0.5,0.0,0.4892969602628573,0.0,0.022481607675568244,0.0,0.0,0.33136259611420626,0.00024790315250175585,0.0,0.09370989635612596,0.1332593776898462,0.10235571358768511
bce_tversky__mix_weight-0.5__alpha-0.5__beta-0.5,bce_tversky,1,43,4,0.5410711199641228,0.534115710735321,0.5,0.5,0.5,0.5,0.0,0.485026310658102,0.0,0.026482026817980064,0.0,0.0,0.15473868253131667,0.0,1.1452178809739064e-05,0.07402871913180092,0.10809438546735065,0.10230166749521641
bce_tversky__mix_weight-0.5__alpha-0.5__beta-0.5,bce_tversky,1,43,5,0.5401288709640503,0.5323909642696381,0.5,0.5,0.5,0.5,0.0,0.497146954721992,0.0,0.007650545400209195,0.07229397495574637,0.0,0.3535685838450212,0.0,0.002887224904517801,0.10372747598083183,0.1491480793591081,0.1154182950155895
