loss_mode,term,pretty_term,coef,abs_coef,pvalue,stderr,tvalue,is_interaction
bce_dice,mix_weight,mix_weight,-0.024389473018309932,0.024389473018309932,3.201288314866841e-10,0.0023298413447400395,-10.46829779777613,False
bce_dice,dice_smooth[1]:mix_weight,dice_smooth[1] × mix_weight,-0.001110232515412913,0.001110232515412913,0.3504721601474089,0.0011649206723700204,-0.9530541793495304,True
bce_dice,dice_smooth[0]:mix_weight,dice_smooth[0] × mix_weight,-0.0011102325154129103,0.0011102325154129103,0.35047216014741,0.0011649206723700204,-0.9530541793495282,True
bce_dice,dice_smooth[0],dice_smooth[0],-0.00025302675345180003,0.00025302675345180003,0.8299637353909766,0.0011649206723700174,-0.21720513632659647,False
bce_dice,dice_smooth[1],dice_smooth[1],-0.0002530267534517983,0.0002530267534517983,0.8299637353909783,0.0011649206723700224,-0.21720513632659405,False
