epoch,train_loss,val_loss,iou_class_0,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,iou_class_7,iou_class_8,miou,macro_f1,rare_miou
1,0.5914392997026443,0.5808555492162705,0.0,0.4386667336172351,0.0,0.06089399636041811,0.0,0.0,0.0,0.0,0.0,0.0555067477752948,0.08051349878697925,0.06244509124720665
2,0.5817992532849312,0.5767643169164658,0.0,0.521361296902799,0.0,0.09627689940968776,0.0,0.0,0.11645232381921417,0.0013761743479599573,0.07073752748492422,0.0895782468849539,0.1338355351502051,0.10077552774557313
3,0.5788294824957848,0.573189259648323,0.0,0.47562917579126446,0.0,0.172933606637599,0.09152876457715019,0.0,0.38746259524141,0.0573832474985871,0.10748100318881718,0.1436020436594253,0.21870943605252136,0.16155229911685348
4,0.5765860078334808,0.5692286024093628,0.0,0.5335752055768836,0.0,0.25207691046782804,0.09638170303730037,0.0,0.42244708920956214,0.020137261380385896,0.1273168972025847,0.16132611854161608,0.2370730559819591,0.1814918833593181
5,0.5743346405029297,0.568581858754158,0.06564384431261713,0.5100426187347478,0.0,0.2555327785336898,0.13832908438120553,0.0,0.4242894122853376,0.1290605854183971,0.11302890408514206,0.18176969197234855,0.2751480383864668,0.196285422929815
