epoch,train_loss,val_loss,iou_class_0,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,iou_class_7,iou_class_8,miou,macro_f1,rare_miou
1,0.5517232897281646,0.53541338711977,0.0,0.47313009516606497,0.0,0.06932702286500048,0.0,0.0,0.0,2.2635017881664122e-05,0.0,0.06027552811654968,0.08578407755034796,0.06780996913111839
2,0.5384429595470428,0.5306322836875915,0.0,0.5008299089364318,0.0,0.14713199325566162,0.0,0.0,0.0,0.0,3.529442076384891e-06,0.0719961590704633,0.10265916506498948,0.08099567895427122
3,0.53479948335886,0.5275787904858589,0.0,0.463112351418683,0.0,0.11840982808293642,0.0,0.0,0.2350989868542849,0.06896522009953995,0.11408628627570795,0.11107474141457246,0.17325921964030144,0.12495908409139403
4,0.5312502362728119,0.5218922819495201,0.07687142654962958,0.5165787658505896,0.0,0.17904978604102625,0.11242878664214041,0.0,0.34460350831038383,0.028280003813034218,0.11484415848896655,0.1525173817439745,0.23371840606674293,0.16197312614326762
5,0.5278105744123459,0.5205786038637161,0.13828423275875737,0.5166997048664531,0.0,0.21080074065808377,0.14748447240535512,0.0,0.30760692950134844,0.12760917838638045,0.1145531052344922,0.17367092931231895,0.2702175102972758,0.17809426638151415
