epoch,train_loss,val_loss,iou_class_0,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,iou_class_7,iou_class_8,miou,macro_f1,rare_miou
1,0.5515263435840607,0.5340830809473991,0.0,0.46075506882000333,0.0,0.08033947197673649,0.0,0.0,0.0,0.04740887010781564,0.0,0.06538926787828395,0.09667790306745112,0.07356292636306944
2,0.53857687073946,0.5303796305060386,0.0,0.5126402219417139,0.0,0.1021364251438851,0.0,0.0,0.0005779938907389921,9.967052310099443e-05,0.025382330079570546,0.07120407128655662,0.10155709101496418,0.0801045801973762
3,0.5353212710022927,0.5297273715734482,0.0,0.49491438411400157,0.0,0.03287016230703977,6.911954657577444e-05,0.0,0.28173881047701704,0.1031838213989803,0.09103894512588505,0.11153502699661105,0.16883191518696924,0.12547690537118744
4,0.5338003109097481,0.5227041039466858,0.10279645390736432,0.5214931676546835,0.0,0.16803792402986356,0.13136552443276459,0.0,0.38792025405668734,0.025266291535456776,0.08082517810031671,0.15752275485745965,0.23885848341540258,0.16436354247622154
5,0.5304260888695717,0.521854887843132,0.12783912906243244,0.5375867171029505,0.0,0.16091729840042915,0.06768766058552125,0.0,0.3258946174777065,0.08823385959758308,0.13265463117082743,0.1600904348219389,0.24643956884350202,0.16412184804187724
