epoch,train_loss,val_loss,iou_class_0,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,iou_class_7,iou_class_8,miou,macro_f1,rare_miou
1,0.03373044143989682,0.026643408622592686,0.0,0.41705830775057123,0.0,0.0010306538565214294,0.0,0.0,0.004151735086051805,0.0,0.0,0.04691563296590494,0.06655042183111698,0.05278008708664306
2,0.028495687913149596,0.025601428488269448,0.0,0.4542902666473291,0.0,0.047583163817851014,0.0,0.0,0.0,0.0,0.0,0.05576371449613112,0.07951138027494752,0.06273417880814751
3,0.027691434827633202,0.024698675813153385,0.0,0.37548216575259497,0.0,0.03102678029262166,0.0,0.0,0.001010077770376776,3.770056701652792e-06,0.003414336512269264,0.045659681153840476,0.06833129974720478,0.051367141298070546
4,0.02722788881510496,0.023938806330785156,0.0,0.5200684342427361,0.0,0.01664258942178479,9.178344902878614e-05,0.0,0.0,0.0,0.0016475600609008178,0.05982781857493894,0.08005370106211157,0.06730629589680631
5,0.026306820382364093,0.022851778916083275,0.0,0.4585854585313889,0.0,0.06833288563040298,0.0,0.0,0.20221515024303746,0.07132941499744842,0.04586420532942928,0.09403634608130078,0.1460003887813609,0.10579088934146338
