epoch,train_loss,val_loss,iou_class_0,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,iou_class_7,iou_class_8,miou,macro_f1,rare_miou
1,0.09202597650885581,0.07020832835510372,0.0,0.44746581688239345,0.0,0.003054385115642022,0.0,0.0,0.0,0.0,0.0,0.05005780022200394,0.06937388503127122,0.05631502524975444
2,0.07657127192988991,0.06911399529874325,0.0,0.43774015996459187,0.0,0.014505735685295703,0.0,0.0,0.0,0.0,2.6116972626412765e-05,0.050252445846946,0.070841882658438,0.05653400157781425
3,0.07400513780489563,0.06707808592543006,0.0,0.2907512858068341,0.0,0.05163007102785541,0.0035087886574592733,0.0,0.0,0.0,0.027194040410346048,0.04145379843361054,0.06762740145301895,0.04663552323781186
4,0.07145033440738917,0.06653255720064044,0.00017003671949983909,0.5080730514693714,0.0,0.031286053231614555,0.01956903177158103,0.0,0.0,0.0,0.007369635938094918,0.0629408676811291,0.08753738744740229,0.07078722155133274
5,0.06877108872681856,0.05994221256300807,0.0,0.4845507929370218,0.0,0.04725540873181815,0.0,0.0,0.046958004786415514,0.0010916023781875257,0.03161407374911155,0.06794109806472828,0.09957915064414834,0.07643373532281932
