epoch,train_loss,val_loss,iou_class_0,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,iou_class_7,iou_class_8,miou,macro_f1,rare_miou
1,0.9308399935364723,0.9302880561351776,0.017925302829134696,0.1880929322256428,0.013388547306542722,0.07843531325579142,0.0065452761177503425,0.0006042144181334476,0.07178452669708153,0.008435469980861983,0.04930976816253884,0.04828015011038642,0.08695725663672188,0.052074506020542886
2,0.9279218016862869,0.927878445982933,0.021159477664908482,0.21938698912672966,0.013403963751113872,0.07821150615232676,0.012620671259735221,0.0005807950600063281,0.060031022659683936,0.012282772584907096,0.046887382376468244,0.051618286737319954,0.09177734749839687,0.05542563787137139
3,0.9261597243547439,0.9244838157892227,0.027361801198547198,0.24498608913066233,0.013796025556158234,0.07786975306112945,0.014244528554236325,0.0006600911047961435,0.09124470423747193,0.013204182929453414,0.04269762005939798,0.058451643981317,0.10256985043763153,0.062337874329163226
4,0.9240594878792763,0.9234393107891082,0.032850361804709564,0.23501239842250435,0.016241645825586425,0.07960635750538272,0.012504430387933823,0.0007649894984528124,0.05093240585813298,0.01693424942572544,0.03670990246589131,0.0535063045771466,0.09454584169507957,0.056088297423701236
5,0.9235603621602059,0.9234016084671021,0.03157160430057138,0.24725543257985408,0.016800535927496127,0.07808121248243535,0.021893941339634272,0.000619436726875365,0.07237118459472494,0.017303189812068024,0.0435863171981698,0.05883142832909215,0.10357772355362976,0.062238906332657246
