loss_name,stage_name,candidate_name,repeat_idx,seed,params_json,mix_weight,dice_smooth,soft_bce_smooth,bce_weight,dice_weight,best_miou,best_macro_f1,best_rare_miou,last_miou,last_macro_f1,last_rare_miou,best_epoch,epochs
soft_bce_dice,stage2_label_smooth,soft_bce_dice__mix_weight-0.12__dice_smooth-1e-05__soft_bce_smooth-0,0,42,"{""dice_smooth"": 1e-05, ""mix_weight"": 0.12, ""soft_bce_smooth"": 0.0}",0.12,1e-05,0.0,0.12,0.88,0.11515410703899015,0.1809686364129371,0.12139502824464661,0.11515410703899015,0.1809686364129371,0.12139502824464661,3,3
soft_bce_dice,stage2_label_smooth,soft_bce_dice__mix_weight-0.12__dice_smooth-1e-05__soft_bce_smooth-0.05,0,42,"{""dice_smooth"": 1e-05, ""mix_weight"": 0.12, ""soft_bce_smooth"": 0.05}",0.12,1e-05,0.05,0.12,0.88,0.08236630601107957,0.13525344136664477,0.09265610541787142,0.08236630601107957,0.13525344136664477,0.09265610541787142,3,3
soft_bce_dice,stage2_label_smooth,soft_bce_dice__mix_weight-0.12__dice_smooth-1e-05__soft_bce_smooth-0.1,0,42,"{""dice_smooth"": 1e-05, ""mix_weight"": 0.12, ""soft_bce_smooth"": 0.1}",0.12,1e-05,0.1,0.12,0.88,0.1154518772483723,0.18328580401138128,0.12392985928616193,0.1154518772483723,0.18328580401138128,0.12392985928616193,3,3
soft_bce_dice,stage2_label_smooth,soft_bce_dice__mix_weight-0.12__dice_smooth-1e-05__soft_bce_smooth-0.15,0,42,"{""dice_smooth"": 1e-05, ""mix_weight"": 0.12, ""soft_bce_smooth"": 0.15}",0.12,1e-05,0.15,0.12,0.88,0.09432130854060815,0.1498530576538709,0.10611147210818418,0.09432130854060815,0.1498530576538709,0.10611147210818418,3,3
soft_bce_dice,stage2_label_smooth,soft_bce_dice__mix_weight-0.12__dice_smooth-1e-05__soft_bce_smooth-0.1,1,43,"{""dice_smooth"": 1e-05, ""mix_weight"": 0.12, ""soft_bce_smooth"": 0.1}",0.12,1e-05,0.1,0.12,0.88,0.09647807137082205,0.15606850959202173,0.10346287209070151,0.09647807137082205,0.15606850959202173,0.10346287209070151,3,3
soft_bce_dice,stage2_label_smooth,soft_bce_dice__mix_weight-0.12__dice_smooth-1e-05__soft_bce_smooth-0,1,43,"{""dice_smooth"": 1e-05, ""mix_weight"": 0.12, ""soft_bce_smooth"": 0.0}",0.12,1e-05,0.0,0.12,0.88,0.10062039997667287,0.1624212478938041,0.10416039455087109,0.10062039997667287,0.1624212478938041,0.10416039455087109,3,3
