loss_name,stage_name,candidate_name,repeat_idx,seed,params_json,mix_weight,dice_smooth,soft_bce_smooth,bce_weight,dice_weight,best_miou,best_macro_f1,best_rare_miou,last_miou,last_macro_f1,last_rare_miou,best_epoch,epochs
soft_bce_dice,stage3_primary_refine,soft_bce_dice__mix_weight-0.09__dice_smooth-1e-05__soft_bce_smooth-0,0,42,"{""dice_smooth"": 1e-05, ""mix_weight"": 0.09, ""soft_bce_smooth"": 0.0}",0.09,1e-05,0.0,0.09,0.91,0.10698729350943388,0.17245339078364916,0.11167979728275756,0.10698729350943388,0.17245339078364916,0.11167979728275756,5,5
soft_bce_dice,stage3_primary_refine,soft_bce_dice__mix_weight-0.105__dice_smooth-1e-05__soft_bce_smooth-0,0,42,"{""dice_smooth"": 1e-05, ""mix_weight"": 0.105, ""soft_bce_smooth"": 0.0}",0.105,1e-05,0.0,0.105,0.895,0.1197056831492041,0.1945927581974973,0.1217025369879587,0.1197056831492041,0.1945927581974973,0.1217025369879587,5,5
soft_bce_dice,stage3_primary_refine,soft_bce_dice__mix_weight-0.12__dice_smooth-1e-05__soft_bce_smooth-0,0,42,"{""dice_smooth"": 1e-05, ""mix_weight"": 0.12, ""soft_bce_smooth"": 0.0}",0.12,1e-05,0.0,0.12,0.88,0.13061315012179117,0.20377897765424738,0.1370467624944683,0.13061315012179117,0.20377897765424738,0.1370467624944683,5,5
soft_bce_dice,stage3_primary_refine,soft_bce_dice__mix_weight-0.135__dice_smooth-1e-05__soft_bce_smooth-0,0,42,"{""dice_smooth"": 1e-05, ""mix_weight"": 0.135, ""soft_bce_smooth"": 0.0}",0.135,1e-05,0.0,0.135,0.865,0.11739450060722592,0.18562257886121558,0.12169538647923864,0.11739450060722592,0.18562257886121558,0.12169538647923864,5,5
soft_bce_dice,stage3_primary_refine,soft_bce_dice__mix_weight-0.15__dice_smooth-1e-05__soft_bce_smooth-0,0,42,"{""dice_smooth"": 1e-05, ""mix_weight"": 0.15, ""soft_bce_smooth"": 0.0}",0.15,1e-05,0.0,0.15,0.85,0.12885931788300717,0.20527716941537563,0.13240751370119527,0.12885931788300717,0.20527716941537563,0.13240751370119527,5,5
soft_bce_dice,stage3_primary_refine,soft_bce_dice__mix_weight-0.12__dice_smooth-1e-05__soft_bce_smooth-0,1,43,"{""dice_smooth"": 1e-05, ""mix_weight"": 0.12, ""soft_bce_smooth"": 0.0}",0.12,1e-05,0.0,0.12,0.88,0.13637249095318515,0.2158644387582579,0.14183730371152217,0.13637249095318515,0.2158644387582579,0.14183730371152217,5,5
soft_bce_dice,stage3_primary_refine,soft_bce_dice__mix_weight-0.15__dice_smooth-1e-05__soft_bce_smooth-0,1,43,"{""dice_smooth"": 1e-05, ""mix_weight"": 0.15, ""soft_bce_smooth"": 0.0}",0.15,1e-05,0.0,0.15,0.85,0.11464060519433225,0.18395095380335377,0.11878276837605027,0.11464060519433225,0.18395095380335377,0.11878276837605027,5,5
