loss_name,stage_name,candidate_name,repeat_idx,seed,params_json,mix_weight,alpha,beta,bce_weight,tversky_weight,tversky_alpha,tversky_beta,best_miou,best_macro_f1,best_rare_miou,last_miou,last_macro_f1,last_rare_miou,best_epoch,epochs
bce_tversky,stage2_alpha,bce_tversky__mix_weight-0.12__alpha-0.6__beta-0.4,0,42,"{""alpha"": 0.6, ""beta"": 0.4, ""mix_weight"": 0.12}",0.12,0.6,0.4,0.12,0.88,0.6,0.4,0.11914974723003555,0.18965012260968334,0.12549127893761405,0.11914974723003555,0.18965012260968334,0.12549127893761405,3,3
bce_tversky,stage2_alpha,bce_tversky__mix_weight-0.12__alpha-0.75__beta-0.25,0,42,"{""alpha"": 0.75, ""beta"": 0.25, ""mix_weight"": 0.12}",0.12,0.75,0.25,0.12,0.88,0.75,0.25,0.09394931804819508,0.15222580460177085,0.10569298280421945,0.09394931804819508,0.15222580460177085,0.10569298280421945,3,3
bce_tversky,stage2_alpha,bce_tversky__mix_weight-0.12__alpha-0.85__beta-0.15,0,42,"{""alpha"": 0.85, ""beta"": 0.15000000000000002, ""mix_weight"": 0.12}",0.12,0.85,0.15000000000000002,0.12,0.88,0.85,0.15000000000000002,0.12103695254240529,0.19504890052731064,0.1263739358403005,0.12103695254240529,0.19504890052731064,0.1263739358403005,3,3
bce_tversky,stage2_alpha,bce_tversky__mix_weight-0.12__alpha-0.92__beta-0.08,0,42,"{""alpha"": 0.92, ""beta"": 0.07999999999999996, ""mix_weight"": 0.12}",0.12,0.92,0.07999999999999996,0.12,0.88,0.92,0.07999999999999996,0.12211834398794474,0.19714890210359853,0.12781466127954116,0.12211834398794474,0.19714890210359853,0.12781466127954116,3,3
bce_tversky,stage2_alpha,bce_tversky__mix_weight-0.12__alpha-0.92__beta-0.08,1,43,"{""alpha"": 0.92, ""beta"": 0.07999999999999996, ""mix_weight"": 0.12}",0.12,0.92,0.07999999999999996,0.12,0.88,0.92,0.07999999999999996,0.09663080341112555,0.1615622967828264,0.09900296629349832,0.09663080341112555,0.1615622967828264,0.09900296629349832,3,3
bce_tversky,stage2_alpha,bce_tversky__mix_weight-0.12__alpha-0.85__beta-0.15,1,43,"{""alpha"": 0.85, ""beta"": 0.15000000000000002, ""mix_weight"": 0.12}",0.12,0.85,0.15000000000000002,0.12,0.88,0.85,0.15000000000000002,0.1064574872994232,0.17422551600386282,0.10975619405694088,0.1064574872994232,0.17422551600386282,0.10975619405694088,3,3
